 sid  | stid |  name   | ord | opt 
------+------+---------+-----+-----
 6889 |   23 | PCAE-pl |   2 |   2
 6889 |   23 | WTS-pl  |   1 |   5
 6889 |   23 | WTS-pl  |   0 |   5
 6889 |   23 | WTS-pl  |   2 |   5
 6889 |   23 | WTS-pl  |   3 |   5
 6889 |   23 | PCAE-pl |   3 |   2
 6889 |   23 | PD-pl   |   0 |   3
 6889 |   23 | WTS-pl  |   4 |   5
 6889 |   23 | PD-pl   |   1 |   3
 6889 |   23 | PCAE-pl |   0 |   3
 6889 |   23 | PCAE-pl |   1 |   2
 6891 |   23 | PCAE-pl |   1 |   3
 6891 |   23 | WTS-pl  |   4 |   4
 6891 |   23 | WTS-pl  |   3 |   6
 6891 |   23 | WTS-pl  |   2 |   6
 6891 |   23 | WTS-pl  |   1 |   2
 6891 |   23 | WTS-pl  |   0 |   5
 6891 |   23 | PCAE-pl |   2 |   4
 6891 |   23 | PCAE-pl |   3 |   3
 6891 |   23 | PD-pl   |   0 |   4
 6891 |   23 | PD-pl   |   1 |   4
 6891 |   23 | PCAE-pl |   0 |   3
 6893 |   23 | PCAE-pl |   1 |   3
 6893 |   23 | WTS-pl  |   4 |   5
 6893 |   23 | WTS-pl  |   3 |   6
 6893 |   23 | WTS-pl  |   2 |   7
 6893 |   23 | WTS-pl  |   1 |   6
 6893 |   23 | WTS-pl  |   0 |   6
 6893 |   23 | PCAE-pl |   3 |   3
 6893 |   23 | PCAE-pl |   2 |   4
 6893 |   23 | PCAE-pl |   0 |   4
 6893 |   23 | PD-pl   |   1 |   0
 6893 |   23 | PD-pl   |   0 |   6
 6895 |   23 | WTS-pl  |   4 |   4
 6895 |   23 | WTS-pl  |   3 |   4
 6895 |   23 | WTS-pl  |   2 |   4
 6895 |   23 | WTS-pl  |   1 |   4
 6895 |   23 | WTS-pl  |   0 |   4
 6895 |   23 | PD-pl   |   1 |   3
 6895 |   23 | PD-pl   |   0 |   1
 6895 |   23 | PCAE-pl |   3 |   1
 6895 |   23 | PCAE-pl |   2 |   1
 6895 |   23 | PCAE-pl |   1 |   1
 6895 |   23 | PCAE-pl |   0 |   1
 6896 |   23 | PCAE-pl |   3 |   3
 6896 |   23 | PCAE-pl |   2 |   3
 6896 |   23 | PCAE-pl |   1 |   2
 6896 |   23 | PCAE-pl |   0 |   2
 6896 |   23 | WTS-pl  |   4 |   4
 6896 |   23 | WTS-pl  |   0 |   4
 6896 |   23 | PD-pl   |   1 |   4
 6896 |   23 | PD-pl   |   0 |   3
 6896 |   23 | WTS-pl  |   3 |   4
 6896 |   23 | WTS-pl  |   1 |   4
 6896 |   23 | WTS-pl  |   2 |   3
 6897 |   23 | WTS-pl  |   3 |   5
 6897 |   23 | PCAE-pl |   1 |   2
 6897 |   23 | PCAE-pl |   2 |   3
 6897 |   23 | PCAE-pl |   0 |   2
 6897 |   23 | PCAE-pl |   3 |   3
 6897 |   23 | WTS-pl  |   0 |   6
 6897 |   23 | WTS-pl  |   4 |   4
 6897 |   23 | WTS-pl  |   2 |   6
 6897 |   23 | WTS-pl  |   1 |   7
 6897 |   23 | PD-pl   |   0 |   3
 6897 |   23 | PD-pl   |   1 |   1
 6898 |   23 | PCAE-pl |   0 |   4
 6898 |   23 | PCAE-pl |   3 |   4
 6898 |   23 | PCAE-pl |   2 |   4
 6898 |   23 | PCAE-pl |   1 |   3
 6898 |   23 | PD-pl   |   1 |   1
 6898 |   23 | PD-pl   |   0 |   4
 6898 |   23 | WTS-pl  |   4 |   6
 6898 |   23 | WTS-pl  |   3 |   5
 6898 |   23 | WTS-pl  |   2 |   6
 6898 |   23 | WTS-pl  |   1 |   7
 6898 |   23 | WTS-pl  |   0 |   3
 6899 |   23 | WTS-pl  |   3 |   6
 6899 |   23 | WTS-pl  |   4 |   6
 6899 |   23 | PD-pl   |   0 |   6
 6899 |   23 | PCAE-pl |   3 |   4
 6899 |   23 | PCAE-pl |   0 |   3
 6899 |   23 | PCAE-pl |   2 |   4
 6899 |   23 | PD-pl   |   1 |   6
 6899 |   23 | WTS-pl  |   0 |   8
 6899 |   23 | WTS-pl  |   1 |   8
 6899 |   23 | WTS-pl  |   2 |   8
 6899 |   23 | PCAE-pl |   1 |   4
 6900 |   23 | WTS-pl  |   0 |   6
 6900 |   23 | PCAE-pl |   2 |   4
 6900 |   23 | PCAE-pl |   1 |   4
 6900 |   23 | PCAE-pl |   0 |   4
 6900 |   23 | PCAE-pl |   3 |   4
 6900 |   23 | PD-pl   |   0 |   5
 6900 |   23 | PD-pl   |   1 |   4
 6900 |   23 | WTS-pl  |   4 |   7
 6900 |   23 | WTS-pl  |   3 |   6
 6900 |   23 | WTS-pl  |   2 |   8
 6900 |   23 | WTS-pl  |   1 |   7
 6901 |   23 | PD-pl   |   0 |   3
 6901 |   23 | WTS-pl  |   0 |   3
 6901 |   23 | WTS-pl  |   1 |   3
 6901 |   23 | WTS-pl  |   2 |   4
 6901 |   23 | WTS-pl  |   3 |   4
 6901 |   23 | WTS-pl  |   4 |   3
 6901 |   23 | PCAE-pl |   0 |   3
 6901 |   23 | PCAE-pl |   1 |   2
 6901 |   23 | PCAE-pl |   2 |   3
 6901 |   23 | PCAE-pl |   3 |   2
 6901 |   23 | PD-pl   |   1 |   2
 6902 |   23 | WTS-pl  |   2 |   8
 6902 |   23 | PCAE-pl |   0 |   4
 6902 |   23 | PCAE-pl |   1 |   4
 6902 |   23 | PCAE-pl |   2 |   4
 6902 |   23 | WTS-pl  |   1 |   8
 6902 |   23 | WTS-pl  |   0 |   7
 6902 |   23 | PCAE-pl |   3 |   4
 6902 |   23 | PD-pl   |   0 |   6
 6902 |   23 | PD-pl   |   1 |   0
 6902 |   23 | WTS-pl  |   4 |   7
 6902 |   23 | WTS-pl  |   3 |   7
 6903 |   23 | WTS-pl  |   2 |   4
 6903 |   23 | WTS-pl  |   4 |   3
 6903 |   23 | WTS-pl  |   3 |   4
 6903 |   23 | WTS-pl  |   1 |   4
 6903 |   23 | WTS-pl  |   0 |   4
 6903 |   23 | PCAE-pl |   3 |   4
 6903 |   23 | PCAE-pl |   2 |   4
 6903 |   23 | PCAE-pl |   1 |   3
 6903 |   23 | PCAE-pl |   0 |   3
 6903 |   23 | PD-pl   |   1 |   4
 6903 |   23 | PD-pl   |   0 |   5
 6904 |   23 | WTS-pl  |   1 |   4
 6904 |   23 | WTS-pl  |   2 |   5
 6904 |   23 | WTS-pl  |   3 |   4
 6904 |   23 | WTS-pl  |   4 |   4
 6904 |   23 | PD-pl   |   0 |   3
 6904 |   23 | PD-pl   |   1 |   2
 6904 |   23 | PCAE-pl |   0 |   3
 6904 |   23 | PCAE-pl |   1 |   3
 6904 |   23 | PCAE-pl |   2 |   4
 6904 |   23 | PCAE-pl |   3 |   4
 6904 |   23 | WTS-pl  |   0 |   5
 6905 |   23 | WTS-pl  |   0 |   2
 6905 |   23 | PCAE-pl |   3 |   3
 6905 |   23 | PCAE-pl |   2 |   3
 6905 |   23 | PCAE-pl |   1 |   2
 6905 |   23 | PCAE-pl |   0 |   2
 6905 |   23 | PD-pl   |   1 |   2
 6905 |   23 | PD-pl   |   0 |   4
 6905 |   23 | WTS-pl  |   4 |   5
 6905 |   23 | WTS-pl  |   3 |   4
 6905 |   23 | WTS-pl  |   2 |   4
 6905 |   23 | WTS-pl  |   1 |   3
 6906 |   23 | WTS-pl  |   1 |   3
 6906 |   23 | WTS-pl  |   0 |   3
 6906 |   23 | WTS-pl  |   2 |   4
 6906 |   23 | WTS-pl  |   3 |   5
 6906 |   23 | WTS-pl  |   4 |   4
 6906 |   23 | PD-pl   |   0 |   2
 6906 |   23 | PD-pl   |   1 |   4
 6906 |   23 | PCAE-pl |   0 |   2
 6906 |   23 | PCAE-pl |   1 |   3
 6906 |   23 | PCAE-pl |   2 |   2
 6906 |   23 | PCAE-pl |   3 |   3
 6907 |   23 | WTS-pl  |   1 |   6
 6907 |   23 | PD-pl   |   1 |   4
 6907 |   23 | PCAE-pl |   0 |   3
 6907 |   23 | PCAE-pl |   1 |   3
 6907 |   23 | PCAE-pl |   2 |   3
 6907 |   23 | PCAE-pl |   3 |   3
 6907 |   23 | PD-pl   |   0 |   4
 6907 |   23 | WTS-pl  |   4 |   5
 6907 |   23 | WTS-pl  |   3 |   6
 6907 |   23 | WTS-pl  |   2 |   6
 6907 |   23 | WTS-pl  |   0 |   4
 6908 |   23 | PD-pl   |   1 |   3
 6908 |   23 | PCAE-pl |   0 |   2
 6908 |   23 | PCAE-pl |   1 |   2
 6908 |   23 | PCAE-pl |   2 |   3
 6908 |   23 | PCAE-pl |   3 |   2
 6908 |   23 | PD-pl   |   0 |   3
 6908 |   23 | WTS-pl  |   0 |   3
 6908 |   23 | WTS-pl  |   1 |   3
 6908 |   23 | WTS-pl  |   2 |   4
 6908 |   23 | WTS-pl  |   3 |   4
 6908 |   23 | WTS-pl  |   4 |   4
 6909 |   23 | PD-pl   |   1 |   2
 6909 |   23 | PCAE-pl |   0 |   3
 6909 |   23 | PCAE-pl |   3 |   4
 6909 |   23 | PCAE-pl |   1 |   2
 6909 |   23 | PCAE-pl |   2 |   2
 6909 |   23 | WTS-pl  |   4 |   4
 6909 |   23 | WTS-pl  |   3 |   6
 6909 |   23 | WTS-pl  |   2 |   5
 6909 |   23 | WTS-pl  |   1 |   5
 6909 |   23 | WTS-pl  |   0 |   5
 6909 |   23 | PD-pl   |   0 |   4
 6910 |   23 | PD-pl   |   1 |   0
 6910 |   23 | PD-pl   |   0 |   3
 6910 |   23 | PCAE-pl |   0 |   4
 6910 |   23 | PCAE-pl |   1 |   4
 6910 |   23 | PCAE-pl |   2 |   4
 6910 |   23 | PCAE-pl |   3 |   4
 6910 |   23 | WTS-pl  |   0 |   4
 6910 |   23 | WTS-pl  |   1 |   6
 6910 |   23 | WTS-pl  |   2 |   8
 6910 |   23 | WTS-pl  |   3 |   4
 6910 |   23 | WTS-pl  |   4 |   5
 6911 |   23 | WTS-pl  |   2 |   7
 6911 |   23 | WTS-pl  |   1 |   7
 6911 |   23 | WTS-pl  |   0 |   6
 6911 |   23 | PCAE-pl |   3 |   3
 6911 |   23 | PCAE-pl |   2 |   4
 6911 |   23 | PCAE-pl |   1 |   3
 6911 |   23 | PD-pl   |   1 |   4
 6911 |   23 | PD-pl   |   0 |   6
 6911 |   23 | PCAE-pl |   0 |   2
 6911 |   23 | WTS-pl  |   4 |   6
 6911 |   23 | WTS-pl  |   3 |   5
 6912 |   23 | PD-pl   |   0 |   6
 6912 |   23 | WTS-pl  |   0 |   8
 6912 |   23 | WTS-pl  |   1 |   5
 6912 |   23 | WTS-pl  |   2 |   6
 6912 |   23 | WTS-pl  |   3 |   8
 6912 |   23 | WTS-pl  |   4 |   6
 6912 |   23 | PCAE-pl |   0 |   4
 6912 |   23 | PCAE-pl |   1 |   4
 6912 |   23 | PCAE-pl |   2 |   4
 6912 |   23 | PCAE-pl |   3 |   4
 6912 |   23 | PD-pl   |   1 |   6
 6913 |   23 | PCAE-pl |   3 |   4
 6913 |   23 | PD-pl   |   1 |   1
 6913 |   23 | WTS-pl  |   4 |   7
 6913 |   23 | WTS-pl  |   3 |   7
 6913 |   23 | WTS-pl  |   2 |   8
 6913 |   23 | PD-pl   |   0 |   5
 6913 |   23 | WTS-pl  |   0 |   8
 6913 |   23 | PCAE-pl |   2 |   2
 6913 |   23 | PCAE-pl |   1 |   3
 6913 |   23 | PCAE-pl |   0 |   3
 6913 |   23 | WTS-pl  |   1 |   6
 6914 |   23 | PCAE-pl |   2 |   4
 6914 |   23 | PD-pl   |   1 |   0
 6914 |   23 | PCAE-pl |   0 |   4
 6914 |   23 | WTS-pl  |   0 |   8
 6914 |   23 | WTS-pl  |   1 |   8
 6914 |   23 | WTS-pl  |   2 |   8
 6914 |   23 | WTS-pl  |   3 |   8
 6914 |   23 | WTS-pl  |   4 |   8
 6914 |   23 | PD-pl   |   0 |   6
 6914 |   23 | PCAE-pl |   3 |   4
 6914 |   23 | PCAE-pl |   1 |   4
 6915 |   23 | PCAE-pl |   1 |   3
 6915 |   23 | PCAE-pl |   0 |   4
 6915 |   23 | PCAE-pl |   2 |   4
 6915 |   23 | PCAE-pl |   3 |   3
 6915 |   23 | WTS-pl  |   0 |   4
 6915 |   23 | WTS-pl  |   1 |   6
 6915 |   23 | WTS-pl  |   2 |   7
 6915 |   23 | WTS-pl  |   3 |   4
 6915 |   23 | WTS-pl  |   4 |   6
 6915 |   23 | PD-pl   |   0 |   5
 6915 |   23 | PD-pl   |   1 |   0
 6916 |   23 | PCAE-pl |   2 |   3
 6916 |   23 | PD-pl   |   1 |   5
 6916 |   23 | PD-pl   |   0 |   3
 6916 |   23 | WTS-pl  |   0 |   2
 6916 |   23 | WTS-pl  |   1 |   2
 6916 |   23 | WTS-pl  |   2 |   2
 6916 |   23 | WTS-pl  |   3 |   2
 6916 |   23 | WTS-pl  |   4 |   2
 6916 |   23 | PCAE-pl |   0 |   2
 6916 |   23 | PCAE-pl |   1 |   2
 6916 |   23 | PCAE-pl |   3 |   2
 6917 |   23 | PCAE-pl |   1 |   0
 6917 |   23 | PCAE-pl |   2 |   0
 6917 |   23 | PCAE-pl |   3 |   0
 6917 |   23 | WTS-pl  |   0 |   0
 6917 |   23 | WTS-pl  |   1 |   4
 6917 |   23 | WTS-pl  |   2 |   0
 6917 |   23 | WTS-pl  |   3 |   4
 6917 |   23 | WTS-pl  |   4 |   0
 6917 |   23 | PCAE-pl |   0 |   3
 6917 |   23 | PD-pl   |   1 |   5
 6917 |   23 | PD-pl   |   0 |   0
 6918 |   23 | WTS-pl  |   1 |   6
 6918 |   23 | PD-pl   |   1 |   4
 6918 |   23 | WTS-pl  |   0 |   5
 6918 |   23 | PD-pl   |   0 |   6
 6918 |   23 | PCAE-pl |   3 |   4
 6918 |   23 | PCAE-pl |   2 |   4
 6918 |   23 | PCAE-pl |   1 |   4
 6918 |   23 | PCAE-pl |   0 |   3
 6918 |   23 | WTS-pl  |   4 |   5
 6918 |   23 | WTS-pl  |   3 |   5
 6918 |   23 | WTS-pl  |   2 |   6
 6919 |   23 | WTS-pl  |   3 |   8
 6919 |   23 | WTS-pl  |   4 |   8
 6919 |   23 | PCAE-pl |   0 |   4
 6919 |   23 | PCAE-pl |   1 |   4
 6919 |   23 | PCAE-pl |   2 |   4
 6919 |   23 | PCAE-pl |   3 |   4
 6919 |   23 | PD-pl   |   0 |   6
 6919 |   23 | PD-pl   |   1 |   6
 6919 |   23 | WTS-pl  |   0 |   8
 6919 |   23 | WTS-pl  |   1 |   8
 6919 |   23 | WTS-pl  |   2 |   8
 6922 |   23 | PCAE-pl |   1 |   4
 6922 |   23 | WTS-pl  |   0 |   6
 6922 |   23 | WTS-pl  |   1 |   8
 6922 |   23 | WTS-pl  |   2 |   8
 6922 |   23 | WTS-pl  |   3 |   7
 6922 |   23 | WTS-pl  |   4 |   7
 6922 |   23 | PD-pl   |   0 |   5
 6922 |   23 | PD-pl   |   1 |   1
 6922 |   23 | PCAE-pl |   0 |   4
 6922 |   23 | PCAE-pl |   3 |   4
 6922 |   23 | PCAE-pl |   2 |   4
 6924 |   23 | WTS-pl  |   2 |   5
 6924 |   23 | PCAE-pl |   0 |   3
 6924 |   23 | PCAE-pl |   1 |   3
 6924 |   23 | PCAE-pl |   2 |   4
 6924 |   23 | PCAE-pl |   3 |   3
 6924 |   23 | WTS-pl  |   0 |   4
 6924 |   23 | WTS-pl  |   1 |   2
 6924 |   23 | WTS-pl  |   3 |   4
 6924 |   23 | WTS-pl  |   4 |   4
 6924 |   23 | PD-pl   |   0 |   6
 6924 |   23 | PD-pl   |   1 |   2
 6925 |   23 | PCAE-pl |   1 |   3
 6925 |   23 | PCAE-pl |   0 |   4
 6925 |   23 | PD-pl   |   1 |   5
 6925 |   23 | PD-pl   |   0 |   4
 6925 |   23 | WTS-pl  |   4 |   7
 6925 |   23 | WTS-pl  |   3 |   7
 6925 |   23 | WTS-pl  |   2 |   6
 6925 |   23 | WTS-pl  |   1 |   8
 6925 |   23 | WTS-pl  |   0 |   5
 6925 |   23 | PCAE-pl |   3 |   4
 6925 |   23 | PCAE-pl |   2 |   3
 6927 |   23 | WTS-pl  |   3 |   4
 6927 |   23 | PCAE-pl |   3 |   3
 6927 |   23 | PD-pl   |   0 |   3
 6927 |   23 | PCAE-pl |   2 |   4
 6927 |   23 | PCAE-pl |   1 |   1
 6927 |   23 | PCAE-pl |   0 |   2
 6927 |   23 | PD-pl   |   1 |   1
 6927 |   23 | WTS-pl  |   1 |   7
 6927 |   23 | WTS-pl  |   0 |   6
 6927 |   23 | WTS-pl  |   2 |   7
 6927 |   23 | WTS-pl  |   4 |   7
 6928 |   23 | WTS-pl  |   0 |   7
 6928 |   23 | WTS-pl  |   4 |   7
 6928 |   23 | WTS-pl  |   3 |   8
 6928 |   23 | WTS-pl  |   2 |   7
 6928 |   23 | WTS-pl  |   1 |   7
 6928 |   23 | PD-pl   |   1 |   1
 6928 |   23 | PD-pl   |   0 |   5
 6928 |   23 | PCAE-pl |   3 |   4
 6928 |   23 | PCAE-pl |   2 |   4
 6928 |   23 | PCAE-pl |   1 |   4
 6928 |   23 | PCAE-pl |   0 |   4
 6929 |   23 | WTS-pl  |   1 |   5
 6929 |   23 | WTS-pl  |   0 |   3
 6929 |   23 | PCAE-pl |   3 |   2
 6929 |   23 | WTS-pl  |   3 |   2
 6929 |   23 | WTS-pl  |   2 |   5
 6929 |   23 | PCAE-pl |   0 |   1
 6929 |   23 | PCAE-pl |   1 |   1
 6929 |   23 | PCAE-pl |   2 |   2
 6929 |   23 | PD-pl   |   1 |   5
 6929 |   23 | PD-pl   |   0 |   4
 6929 |   23 | WTS-pl  |   4 |   3
 6930 |   23 | PD-pl   |   1 |   2
 6930 |   23 | PCAE-pl |   0 |   1
 6930 |   23 | PCAE-pl |   1 |   1
 6930 |   23 | PCAE-pl |   2 |   1
 6930 |   23 | PCAE-pl |   3 |   2
 6930 |   23 | WTS-pl  |   1 |   5
 6930 |   23 | WTS-pl  |   2 |   4
 6930 |   23 | WTS-pl  |   3 |   4
 6930 |   23 | WTS-pl  |   0 |   4
 6930 |   23 | WTS-pl  |   4 |   5
 6930 |   23 | PD-pl   |   0 |   4
 6931 |   23 | WTS-pl  |   4 |   4
 6931 |   23 | PCAE-pl |   3 |   4
 6931 |   23 | PCAE-pl |   2 |   4
 6931 |   23 | PCAE-pl |   1 |   1
 6931 |   23 | PCAE-pl |   0 |   4
 6931 |   23 | WTS-pl  |   1 |   5
 6931 |   23 | WTS-pl  |   0 |   4
 6931 |   23 | PD-pl   |   0 |   3
 6931 |   23 | PD-pl   |   1 |   4
 6931 |   23 | WTS-pl  |   2 |   4
 6931 |   23 | WTS-pl  |   3 |   4
 6932 |   23 | PCAE-pl |   2 |   4
 6932 |   23 | PD-pl   |   1 |   2
 6932 |   23 | PD-pl   |   0 |   6
 6932 |   23 | PCAE-pl |   3 |   4
 6932 |   23 | PCAE-pl |   1 |   2
 6932 |   23 | PCAE-pl |   0 |   3
 6932 |   23 | WTS-pl  |   4 |   4
 6932 |   23 | WTS-pl  |   3 |   6
 6932 |   23 | WTS-pl  |   2 |   6
 6932 |   23 | WTS-pl  |   1 |   7
 6932 |   23 | WTS-pl  |   0 |   4
 6933 |   23 | PCAE-pl |   1 |   4
 6933 |   23 | PCAE-pl |   3 |   4
 6933 |   23 | WTS-pl  |   0 |   6
 6933 |   23 | WTS-pl  |   1 |   7
 6933 |   23 | WTS-pl  |   2 |   8
 6933 |   23 | WTS-pl  |   3 |   7
 6933 |   23 | WTS-pl  |   4 |   7
 6933 |   23 | PD-pl   |   0 |   5
 6933 |   23 | PD-pl   |   1 |   2
 6933 |   23 | PCAE-pl |   0 |   4
 6933 |   23 | PCAE-pl |   2 |   3
 6934 |   23 | PCAE-pl |   0 |   2
 6934 |   23 | PCAE-pl |   1 |   2
 6934 |   23 | PD-pl   |   1 |   4
 6934 |   23 | PD-pl   |   0 |   3
 6934 |   23 | WTS-pl  |   4 |   4
 6934 |   23 | WTS-pl  |   3 |   3
 6934 |   23 | WTS-pl  |   2 |   4
 6934 |   23 | WTS-pl  |   1 |   4
 6934 |   23 | WTS-pl  |   0 |   4
 6934 |   23 | PCAE-pl |   3 |   2
 6934 |   23 | PCAE-pl |   2 |   2
 6935 |   23 | PCAE-pl |   3 |   3
 6935 |   23 | PD-pl   |   1 |   2
 6935 |   23 | WTS-pl  |   0 |   6
 6935 |   23 | WTS-pl  |   1 |   4
 6935 |   23 | WTS-pl  |   2 |   6
 6935 |   23 | WTS-pl  |   3 |   5
 6935 |   23 | WTS-pl  |   4 |   3
 6935 |   23 | PCAE-pl |   0 |   3
 6935 |   23 | PCAE-pl |   1 |   3
 6935 |   23 | PCAE-pl |   2 |   3
 6935 |   23 | PD-pl   |   0 |   5
 6937 |   23 | PCAE-pl |   0 |   4
 6937 |   23 | WTS-pl  |   4 |   8
 6937 |   23 | PD-pl   |   0 |   6
 6937 |   23 | PD-pl   |   1 |   6
 6937 |   23 | WTS-pl  |   2 |   8
 6937 |   23 | WTS-pl  |   3 |   8
 6937 |   23 | WTS-pl  |   0 |   8
 6937 |   23 | WTS-pl  |   1 |   8
 6937 |   23 | PCAE-pl |   3 |   4
 6937 |   23 | PCAE-pl |   2 |   4
 6937 |   23 | PCAE-pl |   1 |   4
 6938 |   23 | WTS-pl  |   2 |   6
 6938 |   23 | WTS-pl  |   4 |   6
 6938 |   23 | PD-pl   |   0 |   4
 6938 |   23 | PD-pl   |   1 |   2
 6938 |   23 | PCAE-pl |   0 |   2
 6938 |   23 | PCAE-pl |   1 |   1
 6938 |   23 | PCAE-pl |   2 |   3
 6938 |   23 | PCAE-pl |   3 |   3
 6938 |   23 | WTS-pl  |   3 |   7
 6938 |   23 | WTS-pl  |   1 |   6
 6938 |   23 | WTS-pl  |   0 |   7
 6939 |   23 | PCAE-pl |   1 |   2
 6939 |   23 | WTS-pl  |   1 |   6
 6939 |   23 | WTS-pl  |   2 |   8
 6939 |   23 | WTS-pl  |   4 |   5
 6939 |   23 | WTS-pl  |   3 |   6
 6939 |   23 | PCAE-pl |   2 |   4
 6939 |   23 | PCAE-pl |   3 |   4
 6939 |   23 | WTS-pl  |   0 |   7
 6939 |   23 | PD-pl   |   1 |   3
 6939 |   23 | PD-pl   |   0 |   4
 6939 |   23 | PCAE-pl |   0 |   4
 6940 |   23 | PD-pl   |   0 |   2
 6940 |   23 | WTS-pl  |   4 |   4
 6940 |   23 | WTS-pl  |   3 |   4
 6940 |   23 | WTS-pl  |   2 |   4
 6940 |   23 | WTS-pl  |   1 |   4
 6940 |   23 | WTS-pl  |   0 |   4
 6940 |   23 | PCAE-pl |   3 |   2
 6940 |   23 | PCAE-pl |   2 |   2
 6940 |   23 | PCAE-pl |   1 |   2
 6940 |   23 | PCAE-pl |   0 |   2
 6940 |   23 | PD-pl   |   1 |   4
 6950 |   23 | PCAE-pl |   3 |   3
 6950 |   23 | PCAE-pl |   2 |   3
 6950 |   23 | PCAE-pl |   1 |   3
 6950 |   23 | PCAE-pl |   0 |   3
 6950 |   23 | WTS-pl  |   2 |   7
 6950 |   23 | WTS-pl  |   0 |   4
 6950 |   23 | WTS-pl  |   3 |   5
 6950 |   23 | PD-pl   |   1 |   3
 6950 |   23 | WTS-pl  |   1 |   6
 6950 |   23 | PD-pl   |   0 |   4
 6950 |   23 | WTS-pl  |   4 |   6
 6951 |   23 | PD-pl   |   1 |   4
 6951 |   23 | PCAE-pl |   0 |   3
 6951 |   23 | PCAE-pl |   1 |   1
 6951 |   23 | PCAE-pl |   2 |   4
 6951 |   23 | PCAE-pl |   3 |   3
 6951 |   23 | PD-pl   |   0 |   4
 6951 |   23 | WTS-pl  |   0 |   5
 6951 |   23 | WTS-pl  |   1 |   5
 6951 |   23 | WTS-pl  |   2 |   5
 6951 |   23 | WTS-pl  |   3 |   4
 6951 |   23 | WTS-pl  |   4 |   5
 6952 |   23 | PCAE-pl |   0 |   2
 6952 |   23 | PCAE-pl |   1 |   2
 6952 |   23 | PCAE-pl |   2 |   2
 6952 |   23 | PCAE-pl |   3 |   2
 6952 |   23 | PD-pl   |   0 |   3
 6952 |   23 | PD-pl   |   1 |   3
 6952 |   23 | WTS-pl  |   0 |   3
 6952 |   23 | WTS-pl  |   1 |   3
 6952 |   23 | WTS-pl  |   2 |   4
 6952 |   23 | WTS-pl  |   3 |   3
 6952 |   23 | WTS-pl  |   4 |   4
 6953 |   23 | WTS-pl  |   1 |   2
 6953 |   23 | PD-pl   |   1 |   6
 6953 |   23 | PD-pl   |   0 |   0
 6953 |   23 | PCAE-pl |   3 |   1
 6953 |   23 | PCAE-pl |   2 |   2
 6953 |   23 | PCAE-pl |   1 |   1
 6953 |   23 | PCAE-pl |   0 |   1
 6953 |   23 | WTS-pl  |   4 |   2
 6953 |   23 | WTS-pl  |   3 |   2
 6953 |   23 | WTS-pl  |   2 |   3
 6953 |   23 | WTS-pl  |   0 |   0
 6954 |   23 | WTS-pl  |   2 |   5
 6954 |   23 | WTS-pl  |   0 |   3
 6954 |   23 | PCAE-pl |   3 |   3
 6954 |   23 | PCAE-pl |   2 |   3
 6954 |   23 | PCAE-pl |   1 |   2
 6954 |   23 | PCAE-pl |   0 |   2
 6954 |   23 | WTS-pl  |   3 |   4
 6954 |   23 | WTS-pl  |   4 |   3
 6954 |   23 | PD-pl   |   1 |   2
 6954 |   23 | PD-pl   |   0 |   2
 6954 |   23 | WTS-pl  |   1 |   5
 6955 |   23 | PD-pl   |   1 |   0
 6955 |   23 | WTS-pl  |   4 |   7
 6955 |   23 | WTS-pl  |   3 |   7
 6955 |   23 | WTS-pl  |   2 |   8
 6955 |   23 | WTS-pl  |   1 |   8
 6955 |   23 | WTS-pl  |   0 |   7
 6955 |   23 | PCAE-pl |   3 |   4
 6955 |   23 | PCAE-pl |   2 |   4
 6955 |   23 | PCAE-pl |   1 |   4
 6955 |   23 | PCAE-pl |   0 |   4
 6955 |   23 | PD-pl   |   0 |   6
 6956 |   23 | WTS-pl  |   0 |   5
 6956 |   23 | WTS-pl  |   1 |   5
 6956 |   23 | WTS-pl  |   2 |   4
 6956 |   23 | WTS-pl  |   3 |   4
 6956 |   23 | WTS-pl  |   4 |   3
 6956 |   23 | PD-pl   |   0 |   5
 6956 |   23 | PD-pl   |   1 |   1
 6956 |   23 | PCAE-pl |   0 |   1
 6956 |   23 | PCAE-pl |   1 |   2
 6956 |   23 | PCAE-pl |   2 |   1
 6956 |   23 | PCAE-pl |   3 |   3
 6957 |   23 | PCAE-pl |   0 |   4
 6957 |   23 | PCAE-pl |   1 |   4
 6957 |   23 | PCAE-pl |   2 |   4
 6957 |   23 | PCAE-pl |   3 |   4
 6957 |   23 | PD-pl   |   0 |   6
 6957 |   23 | PD-pl   |   1 |   0
 6957 |   23 | WTS-pl  |   0 |   8
 6957 |   23 | WTS-pl  |   1 |   8
 6957 |   23 | WTS-pl  |   2 |   8
 6957 |   23 | WTS-pl  |   3 |   8
 6957 |   23 | WTS-pl  |   4 |   8
 6958 |   23 | PCAE-pl |   0 |   4
 6958 |   23 | PCAE-pl |   1 |   4
 6958 |   23 | PCAE-pl |   2 |   4
 6958 |   23 | PCAE-pl |   3 |   4
 6958 |   23 | WTS-pl  |   0 |   7
 6958 |   23 | WTS-pl  |   1 |   6
 6958 |   23 | WTS-pl  |   2 |   8
 6958 |   23 | WTS-pl  |   3 |   6
 6958 |   23 | WTS-pl  |   4 |   6
 6958 |   23 | PD-pl   |   0 |   5
 6958 |   23 | PD-pl   |   1 |   4
 6959 |   23 | PD-pl   |   0 |   4
 6959 |   23 | PCAE-pl |   0 |   3
 6959 |   23 | PCAE-pl |   1 |   3
